system,node_id,node_name,n_cells,median,mean_scanpy,q90,pct_scanpy,variance,std
Epithelial_cells,Ep_M6,Cochlear hair cells,574.0,-0.2960004806518554,-0.2469755770921984,-0.0164473214944202,0.0905923344947735,0.0330747333215945,0.1818646016177818
Epithelial_cells,Ep_M12,Nonsensory cochlear epithelium,51.0,-0.292253189086914,-0.2135041263991711,0.0824735927581787,0.1176470588235294,0.0475586359037076,0.2180794256772235
Epithelial_cells,Ep_M11,Lens epithelial cells,1605.0,-0.2046908569335937,-0.1348393030580083,0.2626442944208782,0.2230529595015576,0.070463551131961,0.2654497148839324
Epithelial_cells,Ep_M18,Pineal gland,540.0,-0.2448260688781738,-0.2056928289584171,-0.0550700683593749,0.0777777777777777,0.0387631207319198,0.1968835207220753
Eye,Ey_M3,Bipolar precursor cells,3414.0,-0.2631165313720703,-0.1946654969042945,0.1827967770894369,0.1411833626244874,0.0637716573719502,0.2525305078044042
Eye,Ey_M18,Suprachiasmatic nucleus,6017.0,-0.1662283325195312,0.0392232050657153,0.6861544195810954,0.3403689546285524,0.1971793979663358,0.4440488688943322
Eye,Ey_M6,Cone precursor cells,5744.0,-0.2154737091064453,-0.1537663435832897,0.1881211833953856,0.1202994428969359,0.0589888259508612,0.2428761535245097
Eye,Ey_M17,Rod precursor cells,2743.0,-0.1725182088216146,-0.1174535972618045,-0.0372032807668047,0.0962449872402479,0.0522689913163901,0.2286241267154237
Eye,Ey_M9,Iris pigment epithelium,592.0,-0.2374063873291015,-0.1306618013951155,0.3048933471043904,0.2483108108108108,0.0937417238813198,0.3061727027044048
Eye,Ey_M15,Retinal pigment cells,3242.0,-0.2356079864501953,-0.0829485150906325,0.4706657660802207,0.3047501542257865,0.1421425004570946,0.3770179046903404
Eye,Ey_M8,Horizontal cells,910.0,-0.2462202707926432,-0.180700382622607,0.134665860970815,0.1461538461538461,0.0462394161085072,0.2150335232202346
Eye,Ey_M4,Cholinergic amacrine cells,1426.0,-0.2347099431355794,-0.1618202207856448,0.1887728706995646,0.1718092566619916,0.0490542744545442,0.2214819957796665
Eye,Ey_M13,PV-containing retinal ganglion cells,1133.0,-0.3241118113199869,-0.2746802108825814,-0.0266392358144121,0.0838481906443071,0.0310481127351914,0.1762047466307064
Gut,G_M4,Alveolar Type 2 cells,21443.0,-0.1031454404195149,-0.0372506995427487,0.3013080085118611,0.1185934803898708,0.051823809621697,0.227648434261466
Gut,G_M7,Foregut epithelial cells,6962.0,-0.1487941551208496,-0.0524685263908835,0.3594621566136678,0.2278081011203677,0.0625815925115927,0.2501631317992177
Gut,G_M11,Intestinal goblet cells,1745.0,-0.1387764231363932,-0.0847862749814759,0.1837966718673706,0.1444126074498567,0.0375042389607728,0.1936601119507392
Gut,G_M5,Biliary epithelial cells,1742.0,-0.1273464075724283,-0.0180251066973507,0.3969021735191347,0.2715269804822043,0.0713944094111204,0.2671973229864408
Gut,G_M12,Lung cells (Eln+),5308.0,-0.1001977666219075,0.1015141486627496,0.6747725350062054,0.3992087415222305,0.1464616849640688,0.3827031290230965
Gut,G_M2,Airway goblet cells,408.0,-0.1437026087443034,-0.0712478585356201,0.2743853178024292,0.1740196078431372,0.0438057542851647,0.2092982424320967
Gut,G_M15,Pancreatic acinar cells,3747.0,-0.1273501841227213,0.018632283508539,0.4777397632598877,0.3482786228983187,0.0908625648633029,0.301434179985122
Gut,G_M16,Pancreatic islets,1323.0,-0.1270985158284505,-0.0188888893087795,0.3931598180135091,0.2683295540438397,0.0623164255065071,0.2496325810195999
Gut,G_M10,Intestinal enteroendocrine cells,536.0,-0.1370371437072753,-0.0755823789796426,0.2082798147201538,0.1529850746268656,0.0436401179658877,0.2089021731957035
Mesoderm,M_M8,Early chondrocytes,144311.0,0.0218922742207844,0.1631622070016959,0.9465966097513836,0.5070992509233531,0.3237483855663425,0.568988915152433
Mesoderm,M_M17,Pre-osteoblasts (Sp7+),135893.0,-0.0247311846415201,0.1934681460729514,1.0018388951619468,0.4898044785235442,0.3507276178771381,0.592222608380614
Mesoderm,M_M3,Brown adipocyte cells,80279.0,-0.2729025268554687,-0.2469006656057602,-0.1206038157145182,0.0559299443191868,0.0276823865925425,0.1663802470022886
Mesoderm,M_M16,Myotubes,43267.0,-0.2266176597277323,-0.190594085000452,-0.015420030593872,0.0966556498023898,0.0551729247223157,0.2348891754047337
Mesoderm,M_M6,Dermatome,198888.0,-0.2329410807291666,0.075558483087522,1.0139418080647788,0.3700575198101444,0.4141872072804275,0.6435737776513487
Mesoderm,M_M1,Adipocyte cells (Cyp2e1+),14376.0,-0.2605290222167968,-0.2242918514345201,-0.077001183827718,0.0823594880356149,0.0404470099886063,0.2011144201408897
Mesoderm,M_M5,Chondrocytes (Otor+),12063.0,-0.2638214365641276,-0.150745144491879,0.3468696715037028,0.1851114979689961,0.1315387161117659,0.3626826658551053
Mesoderm,M_M15,Myofibroblasts,43951.0,-0.3217369842529297,-0.2766271943429708,-0.074644718170166,0.0696684944597392,0.0283991519241729,0.1685204792426515
Notochord,No_M2,Ciliated nodal cells,60.0,0.1954899756113688,0.205492354578442,0.6224050919214886,0.8,0.1090002092873685,0.3301517973408119
PNS_glia,PG_M6,Satellite glial cells,6916.0,-0.1137186813354492,0.065551894631417,0.5763701756795248,0.3708791208791209,0.1101566518039519,0.3318985564957341
PNS_glia,PG_M3,Myelinating Schwann cells (Tgfb2+),7151.0,-0.1510154215494791,-0.0026569882257387,0.5060428841908773,0.289050482450007,0.1176414860994652,0.3429890466173304
PNS_glia,PG_M5,Olfactory ensheathing cells,3947.0,-0.1344508107503255,-0.0322836695683082,0.4137494662602743,0.2176336458069419,0.0712980477007688,0.267016942722309
PNS_glia,PG_M1,Melanocyte cells,3293.0,-0.166944351196289,-0.1066336136303977,0.1962848866780611,0.1372608563619799,0.046757690348061,0.2162352661987888
PNS_neurons,PN_M2,Dorsal root ganglion neurons,13077.0,-0.1227756881713867,-0.0538522522188048,0.1988020099004109,0.2726925135734496,0.0315798616686491,0.1777072358364992
PNS_neurons,PN_M3,Enteric neurons,4787.0,-0.1072707748413085,0.0048197031741636,0.3990885855356854,0.2822226864424483,0.0613843212215879,0.2477585946472654
PNS_neurons,PN_M1,Corticofugal neurons,2807.0,-0.1006321843465169,-0.0612261671171153,0.0370130885442101,0.1015318845742785,0.0257135053595478,0.1603543119456033
PNS_neurons,PN_M6,Otic sensory neurons,7844.0,-0.0966346168518066,0.0407444581496316,0.4802817918459574,0.297679755226925,0.0784096208214403,0.2800171795112585
PNS_neurons,PN_M8,Sympathetic neurons,18369.0,-0.0971268971761067,0.0253219994224815,0.4286307506561281,0.3164026348739724,0.0659504097717118,0.25680811858606
PNS_neurons,PN_M7,Parasympathetic neurons,8353.0,-0.0967255528767903,0.0031810484313922,0.3618357702891032,0.2752304561235484,0.0503771196228385,0.2244484787714957
Renal,R_M11,Proximal tubule cells,16160.0,-0.1742790603637695,-0.1134329417299467,0.188356782913208,0.1498762376237623,0.0455518059209902,0.2134286904823019
Renal,R_M9,Podocytes,4879.0,-0.1301023356119791,-0.0108841272892339,0.4651973012288409,0.2717770034843205,0.0857122164534642,0.2927664879276046
Renal,R_M12,Renal pericytes and mesangial cells,7956.0,-0.0739936733245849,0.2308461242648491,0.9331284999847412,0.4573906485671191,0.2651180326487434,0.5148961377294875
Renal,R_M2,Ascending loop of Henle,4087.0,-0.1614183553059895,-0.1047375146371973,0.1791976044972737,0.1375091754343038,0.0443210582367579,0.2105256712060501
Renal,R_M6,Distal convoluted tubule,1287.0,-0.1837274424235026,-0.1469966395273013,-0.0315046013196305,0.0932400932400932,0.0283485609748656,0.1683703090656592
Renal,R_M14,Ureteric bud stalk,401.0,-0.0834353764851888,0.0324178979145123,0.4609498437245686,0.456359102244389,0.0978349131741356,0.3127857304515915
Renal,R_M3,Collecting duct intercalated cells,434.0,-0.1438268534342447,-0.0127542939109187,0.5339341503779094,0.2972350230414746,0.0964224023292534,0.310519568351583
Gastrulation,Ga_M25,Intermediate mesoderm,3551.0,-0.0503625220192435,0.0262550522486728,0.2234044350739983,0.3658124471979724,0.018257392532771,0.1351199190821657
Gastrulation,Ga_M21,Gut,1940.0,0.0046361296457392,0.0631948466445822,0.2935301484290231,0.5025773195876289,0.0259852488760463,0.1611994071826764
Gastrulation,Ga_M17,Endothelium,1084.0,-0.0761340694872362,-0.0537590731673197,0.0533185142598858,0.1476014760147601,0.0049898181125552,0.0706386446115389
Gastrulation,Ga_M29,Neural crest,622.0,-0.0575196497000282,-0.0367680657559934,0.0676912628885017,0.1414790996784566,0.0045135427911216,0.067182905497765
Gastrulation,Ga_M30,Notochord,464.0,0.1018140741326708,0.121646179570779,0.4241945947163616,0.5474137931034483,0.0429597286516702,0.2072672879440222
Lateral_plate_mesoderm,L_M16,Limb mesenchyme progenitors,223422.0,-0.3152710215250651,-0.1444756891750049,0.4350198240280151,0.2993080359140997,0.166810645678406,0.4084245899531589
Lateral_plate_mesoderm,L_M3,Allantois,31010.0,-0.1938307420412699,-0.0273690205190203,0.6233606685002648,0.4035472428248952,0.2208509635530556,0.46994783067172
Lateral_plate_mesoderm,L_M9,Foregut mesenchyme,17991.0,0.3487632369995117,0.4228705212515669,1.4306409072875976,0.6856205880718137,0.4889281688931928,0.6992339872268745
Lateral_plate_mesoderm,L_M14,Hepatic mesenchyme,28242.0,-0.025540165901184,0.0967961283052642,0.8418558572133383,0.4885277246653919,0.2875911603123228,0.5362752654302851
Lateral_plate_mesoderm,L_M19,Mesothelial cells,59211.0,-0.2300034840901692,0.0081316707374003,0.8510128402709962,0.3342959922987282,0.3239054507013964,0.5691269196773215
Lateral_plate_mesoderm,L_M27,Vascular smooth muscle cells (Pparg+),11440.0,-0.3035312016805013,-0.2632576719487741,-0.0875221382776896,0.0821678321678321,0.0598640968833194,0.244671405937268
Lateral_plate_mesoderm,L_M21,Renal stromal cells,22908.0,-0.142368106842041,0.0836596313051978,0.8165888703664143,0.4365287235900122,0.2784263554870702,0.5276612127938439
Lateral_plate_mesoderm,L_M10,Gastrointestinal smooth muscle cells,12120.0,0.0059983777999877,0.271367382532168,1.3607374114990236,0.5018151815181519,0.4933826966375188,0.7024120561590033
Lateral_plate_mesoderm,L_M17,Lung mesenchyme,74124.0,0.5002470191319783,0.5482166137352682,1.5733578402201334,0.7083805515082834,0.5280264389330566,0.7266542774477122
Lateral_plate_mesoderm,L_M20,Proepicardium,9654.0,-0.3663676198323568,-0.2891565242435431,0.0840979633331302,0.1335197845452662,0.0652747366787488,0.2554892104938069
Lateral_plate_mesoderm,L_M5,Atrial cardiomyocytes,1286.0,-0.314418576558431,-0.269444517286532,0.0010241826375325,0.1003110419906687,0.0452721326071382,0.2127724902498868
Lateral_plate_mesoderm,L_M12,Granulosa cells,108.0,-0.3445020167032877,-0.2638807041998263,0.0423956859906514,0.1481481481481481,0.0597245815897634,0.2443861321551685
Lateral_plate_mesoderm,L_M28,Ventricular cardiomyocytes,3735.0,-0.264311777750651,-0.2350103538016132,-0.0404627361297607,0.0896921017402945,0.046936399766775,0.2166481012304863
Lateral_plate_mesoderm,L_M18,Meninges,6376.0,-0.3125917561848959,-0.2380943854735865,0.1785596942901611,0.1515056461731493,0.079325605366323,0.2816480167981358
Lateral_plate_mesoderm,L_M1,Adrenocortical cells,3048.0,-0.3345814299583435,-0.2541952444688594,0.1533318471908578,0.155511811023622,0.0782054858055331,0.2796524375104446
Lateral_plate_mesoderm,L_M2,Airway smooth muscle cells,6938.0,-0.2270143667856852,-0.1141070284935769,0.4137048295338951,0.272845200345921,0.121772602851169,0.3489593140341278
Lateral_plate_mesoderm,L_M23,Sertoli cells,1719.0,-0.2964316813151041,-0.1834428215503045,0.2974366207122803,0.2641070389761489,0.1090782589218653,0.3302699788383215
Lateral_plate_mesoderm,L_M15,Leydig cells,294.0,-0.2330758889516194,-0.0908153384910419,0.4713069229125974,0.3197278911564626,0.1485199543596736,0.3853828672368215
